row_id,clarity,n_tokens
11311,c234,358
11312,c234,281
11313,c1,81
11314,c1,558
11315,c5,598
11316,c234,489
11317,c5,146
11318,c234,98
11319,c234,49
11320,c234,1291
11321,c5,526
11322,c234,219
11323,c234,38
11324,c5,765
11325,c5,293
11326,c234,144
11327,c5,35
11328,c234,263
11329,c5,204
11330,c1,77
11331,c234,30
11332,c234,454
11333,c5,383
11334,c1,265
11335,c234,773
11336,c234,288
11337,c5,180
11338,c5,319
11339,c234,724
11340,c1,5
11341,c1,593
11342,c234,260
11343,c234,296
11344,c5,132
11345,c234,388
11346,c5,82
11347,c1,489
11348,c5,63
11349,c234,158
11350,c5,111
11351,c234,108
11352,c5,106
11353,c1,211
11354,c5,212
11355,c5,77
11356,c5,1369
11357,c234,436
11358,c1,104
11359,c234,83
11360,c234,50
11361,c234,362
11362,c234,121
11363,c5,260
11364,c1,52
11365,c5,118
11366,c1,216
11367,c5,94
11368,c1,254
11369,c1,37
11370,c234,324
11371,c1,145
11372,c5,29
11373,c1,414
11374,c1,20
11375,c5,89
11376,c1,1574
11377,c1,197
11378,c1,121
11379,c234,123
11380,c1,285
11381,c1,171
11382,c1,72
11383,c234,149
11384,c1,720
11385,c1,89
11386,c1,845
11387,c234,27
11388,c1,1135
11389,c234,189
11390,c1,169
11391,c5,66
11392,c1,1050
11393,c234,596
11394,c234,409
11395,c234,678
11396,c5,93
11397,c234,340
11398,c234,296
11399,c1,401
11400,c1,441
11401,c234,113
11402,c5,348
11403,c1,145
11404,c1,72
11405,c5,50
11406,c1,309
11407,c5,43
11408,c234,251
11409,c234,244
11410,c1,80
11411,c234,304
11412,c234,619
11413,c1,577
11414,c234,8
11415,c5,579
11416,c1,214
11417,c1,35
11418,c1,228
11419,c5,111
11420,c1,754
11421,c1,282
11422,c234,71
11423,c5,420
11424,c1,149
11425,c5,153
11426,c1,81
11427,c5,87
11428,c234,56
11429,c234,289
11430,c5,155
11431,c5,51
11432,c234,356
11433,c234,188
11434,c5,144
11435,c5,24
11436,c234,126
11437,c234,1148
11438,c1,216
11439,c5,95
11440,c234,795
11441,c1,470
11442,c1,489
11443,c1,480
11444,c5,273
11445,c234,194
11446,c1,211
11447,c1,313
11448,c5,95
11449,c5,48
11450,c5,526
11451,c5,795
11452,c5,243
11453,c5,81
11454,c1,133
11455,c234,44
11456,c5,147
11457,c1,140
11458,c234,400
11459,c1,159
11460,c1,33
11461,c1,25
11462,c5,66
11463,c234,193
11464,c234,104
11465,c234,253
11466,c5,197
11467,c234,136
11468,c1,433
11469,c234,67
11470,c5,60
11471,c234,271
11472,c234,39
11473,c5,34
11474,c234,296
11475,c1,797
11476,c1,265
11477,c234,294
11478,c1,78
11479,c234,122
11480,c1,797
11481,c5,16
11482,c234,423
11483,c234,222
11484,c5,40
11485,c234,151
11486,c1,129
11487,c5,131
11488,c5,175
11489,c234,113
11490,c1,300
11491,c234,391
11492,c234,433
11493,c234,7
11494,c1,669
11495,c5,188
11496,c234,40
11497,c1,399
11498,c234,422
11499,c5,210
11500,c234,408
11501,c1,321
11502,c1,352
11503,c5,146
11504,c234,356
11505,c234,452
11506,c5,134
11507,c1,361
11508,c234,125
11509,c1,100
11510,c5,409
11511,c234,479
11512,c1,320
11513,c234,120
11514,c1,213
11515,c234,621
11516,c5,154
11517,c1,415
11518,c5,240
11519,c1,299
11520,c234,316
11521,c234,141
11522,c5,35
11523,c1,102
11524,c5,143
11525,c5,245
11526,c1,299
11527,c1,23
11528,c234,130
11529,c1,169
11530,c1,259
11531,c5,17
11532,c234,113
11533,c1,115
11534,c5,116
11535,c234,251
11536,c5,178
11537,c5,108
11538,c5,55
11539,c1,202
11540,c234,113
11541,c234,46
11542,c234,93
11543,c5,152
11544,c234,150
11545,c5,454
11546,c234,277
11547,c5,416
11548,c1,56
11549,c5,88
11550,c5,547
11551,c234,289
11552,c1,9
11553,c234,315
11554,c234,343
11555,c5,64
11556,c1,330
11557,c234,133
11558,c5,83
11559,c5,62
11560,c1,76
11561,c1,44
11562,c1,154
11563,c1,120
11564,c234,181
11565,c1,200
11566,c234,109
11567,c1,200
11568,c234,531
11569,c234,85
11570,c234,67
11571,c5,457
11572,c5,99
11573,c1,21
11574,c5,129
11575,c1,220
11576,c1,1049
11577,c5,27
11578,c234,484
11579,c1,83
11580,c5,116
11581,c234,349
11582,c234,24
11583,c5,127
11584,c5,38
11585,c1,94
11586,c234,521
11587,c234,8
11588,c1,313
11589,c1,965
11590,c5,23
11591,c1,106
11592,c1,95
11593,c5,44
11594,c5,280
11595,c234,3103
11596,c1,131
11597,c5,354
11598,c234,654
11599,c1,499
11600,c1,159
11601,c234,151
11602,c1,227
11603,c5,127
11604,c1,311
11605,c5,68
11606,c5,555
11607,c234,472
11608,c1,50
11609,c1,174
11610,c1,388
11611,c234,580
11612,c1,100
11613,c1,39
11614,c1,288
11615,c234,38
11616,c5,251
11617,c1,310
11618,c234,637
11619,c5,42
11620,c5,274
11621,c234,112
11622,c1,436
11623,c234,81
11624,c234,192
11625,c1,1141
11626,c5,51
11627,c5,289
11628,c5,163
11629,c1,514
11630,c1,28
11631,c5,176
11632,c5,158
11633,c1,81
11634,c5,102
11635,c1,23
11636,c5,69
11637,c234,262
11638,c1,390
11639,c5,837
11640,c234,776
11641,c5,182
11642,c234,423
11643,c1,413
11644,c1,70
11645,c1,221
11646,c5,303
11647,c1,117
11648,c5,289
11649,c5,210
11650,c234,267
11651,c1,218
11652,c5,281
11653,c5,297
11654,c5,205
11655,c5,249
11656,c5,110
11657,c1,401
11658,c1,521
11659,c234,553
11660,c234,150
11661,c234,222
11662,c1,413
11663,c234,132
11664,c234,206
11665,c234,199
11666,c5,441
11667,c1,216
11668,c1,396
11669,c1,286
11670,c5,50
11671,c234,116
11672,c1,67
11673,c234,94
11674,c234,408
11675,c234,243
11676,c5,135
11677,c234,718
11678,c5,61
11679,c1,243
11680,c1,332
11681,c234,145
11682,c234,118
11683,c5,375
11684,c5,134
11685,c234,117
11686,c5,672
11687,c234,115
11688,c234,113
11689,c1,227
11690,c234,208
11691,c5,283
11692,c1,238
11693,c234,300
11694,c234,626
11695,c234,164
11696,c234,245
11697,c1,1532
11698,c234,276
11699,c234,521
11700,c234,154
11701,c234,740
11702,c234,522
11703,c234,123
11704,c5,139
11705,c234,486
11706,c1,240
11707,c5,1967
11708,c1,187
11709,c1,111
11710,c5,23
11711,c5,84
11712,c5,73
11713,c5,205
11714,c234,441
11715,c234,70
11716,c5,408
11717,c5,81
11718,c5,90
11719,c1,357
11720,c1,96
11721,c5,110
11722,c5,133
11723,c234,431
11724,c5,650
11725,c234,177
11726,c1,507
11727,c234,96
11728,c234,124
11729,c234,115
11730,c234,553
11731,c234,30
11732,c5,38
11733,c5,401
11734,c234,150
11735,c5,138
11736,c234,370
11737,c5,474
11738,c234,178
11739,c1,64
11740,c5,163
11741,c234,158
11742,c234,473
11743,c5,187
11744,c234,240
11745,c234,169
11746,c1,119
11747,c234,531
11748,c5,247
11749,c1,415
11750,c1,128
11751,c5,172
11752,c1,65
11753,c1,647
11754,c5,240
11755,c5,26
11756,c5,450
11757,c1,187
11758,c234,77
11759,c234,81
11760,c234,391
11761,c5,214
11762,c5,125
11763,c1,182
11764,c5,118
11765,c5,57
11766,c1,265
11767,c1,97
11768,c1,250
11769,c5,472
11770,c5,37
11771,c1,154
11772,c234,30
11773,c1,44
11774,c5,47
11775,c234,55
11776,c1,196
11777,c5,233
11778,c1,320
11779,c5,199
11780,c1,200
11781,c5,189
11782,c5,35
11783,c1,90
11784,c5,126
11785,c234,151
11786,c5,26
11787,c1,36
11788,c234,158
11789,c1,97
11790,c234,436
11791,c5,171
11792,c1,362
11793,c5,617
11794,c1,117
11795,c234,369
11796,c5,51
11797,c5,62
11798,c234,362
11799,c5,31
11800,c234,888
11801,c234,142
11802,c5,157
11803,c234,51
11804,c234,115
11805,c1,719
11806,c234,984
11807,c5,99
11808,c5,149
11809,c1,283
11810,c1,67
11811,c234,675
11812,c234,628
11813,c1,286
11814,c5,105
11815,c5,152
11816,c5,373
11817,c1,85
11818,c5,221
11819,c1,311
11820,c5,346
11821,c234,146
11822,c1,452
11823,c5,67
11824,c5,508
11825,c1,1218
11826,c5,54
11827,c1,122
11828,c234,94
11829,c5,476
11830,c5,21
11831,c1,84
11832,c1,126
11833,c1,206
11834,c1,121
11835,c5,261
11836,c5,128
11837,c234,38
11838,c1,47
11839,c1,153
11840,c1,24
11841,c1,161
11842,c234,195
11843,c1,46
11844,c234,238
11845,c1,171
11846,c1,302
11847,c5,22
11848,c234,116
11849,c234,199
11850,c1,71
11851,c1,290
11852,c1,198
11853,c5,496
11854,c5,1558
11855,c5,234
11856,c1,314
11857,c5,243
11858,c5,127
11859,c1,42
11860,c234,135
11861,c1,255
11862,c234,179
11863,c1,48
11864,c234,313
11865,c5,174
11866,c234,178
11867,c1,22
11868,c5,127
11869,c234,53
11870,c1,139
11871,c234,44
11872,c1,236
11873,c234,176
11874,c1,60
11875,c234,258
11876,c5,159
11877,c5,15
11878,c1,78
11879,c234,60
11880,c5,59
11881,c234,7
11882,c234,41
11883,c234,192
11884,c5,95
11885,c234,23
11886,c234,115
11887,c1,531
11888,c234,154
11889,c234,788
11890,c234,99
11891,c234,197
11892,c234,989
11893,c1,1361
11894,c234,208
11895,c5,572
11896,c1,378
11897,c1,394
11898,c5,354
11899,c1,193
11900,c234,250
11901,c234,718
11902,c1,116
11903,c1,164
11904,c1,71
11905,c234,171
11906,c1,286
11907,c1,339
11908,c234,197
11909,c234,104
11910,c5,449
11911,c234,113
11912,c5,53
11913,c5,360
11914,c1,115
11915,c5,130
11916,c5,314
11917,c1,116
11918,c5,245
11919,c5,312
11920,c1,1066
11921,c1,34
11922,c234,96
11923,c5,237
11924,c234,233
11925,c1,291
11926,c234,161
11927,c1,112
11928,c234,166
11929,c5,310
11930,c1,184
11931,c5,634
11932,c5,198
11933,c5,215
11934,c234,315
11935,c5,1403
11936,c1,50
11937,c5,551
11938,c1,385
11939,c5,47
11940,c234,19
11941,c5,643
11942,c1,282
11943,c234,293
11944,c5,79
11945,c1,269
11946,c5,149
11947,c5,711
11948,c1,509
11949,c234,94
11950,c234,315
11951,c5,382
11952,c234,177
11953,c234,171
11954,c5,38
11955,c1,446
11956,c1,174
11957,c234,314
11958,c1,29
11959,c5,34
11960,c1,359
11961,c1,318
11962,c5,376
11963,c1,196
11964,c1,201
11965,c234,130
11966,c5,71
11967,c1,191
11968,c5,136
11969,c5,285
11970,c234,451
11971,c5,245
11972,c1,122
11973,c1,423
11974,c5,295
11975,c234,54
11976,c1,166
11977,c234,415
11978,c5,83
11979,c234,65
11980,c234,220
11981,c5,238
11982,c1,51
11983,c1,507
11984,c234,679
11985,c234,259
11986,c1,456
11987,c5,113
11988,c5,455
11989,c1,163
11990,c5,565
11991,c5,302
11992,c234,1631
11993,c5,156
11994,c234,287
11995,c234,65
11996,c234,119
11997,c5,324
11998,c5,40
11999,c234,551
12000,c1,208
12001,c5,274
12002,c5,129
12003,c234,93
12004,c234,34
12005,c5,924
12006,c5,42
12007,c5,123
12008,c5,247
12009,c5,77
12010,c234,414
12011,c5,40
12012,c1,53
12013,c5,334
12014,c5,199
12015,c1,982
12016,c234,151
12017,c1,339
12018,c234,74
12019,c1,14
12020,c1,309
12021,c234,128
12022,c1,61
12023,c234,877
12024,c1,55
12025,c234,164
12026,c1,145
12027,c5,34
12028,c234,211
12029,c234,235
12030,c5,533
12031,c234,125
12032,c5,232
12033,c5,75
12034,c234,124
12035,c1,188
12036,c234,119
12037,c1,531
12038,c5,273
12039,c234,136
12040,c234,231
12041,c1,129
12042,c234,197
12043,c234,273
12044,c5,177
12045,c1,81
12046,c5,43
12047,c5,191
12048,c234,518
12049,c234,74
12050,c234,35
12051,c1,89
12052,c5,221
12053,c5,54
12054,c5,707
12055,c234,55
12056,c1,554
12057,c5,79
12058,c234,33
12059,c5,464
12060,c1,60
12061,c234,1062
12062,c234,234
12063,c234,302
12064,c5,65
12065,c234,117
12066,c234,421
12067,c5,111
12068,c234,249
12069,c234,299
12070,c234,46
12071,c5,26
12072,c234,46
12073,c5,54
12074,c1,144
12075,c1,259
12076,c234,105
12077,c5,535
12078,c1,493
12079,c234,287
12080,c5,49
12081,c1,390
12082,c234,260
12083,c5,148
12084,c234,166
12085,c234,23
12086,c5,77
12087,c5,268
12088,c234,193
12089,c1,530
12090,c5,220
12091,c1,390
12092,c234,125
12093,c1,215
12094,c234,244
12095,c234,119
12096,c5,248
12097,c234,81
12098,c234,627
12099,c5,64
12100,c5,716
12101,c5,119
12102,c1,155
12103,c1,258
12104,c1,388
12105,c1,414
12106,c234,291
12107,c1,429
12108,c5,76
12109,c234,200
12110,c234,66
12111,c1,189
12112,c234,158
12113,c234,182
12114,c234,272
12115,c1,554
12116,c5,384
12117,c1,110
12118,c234,139
12119,c234,126
12120,c5,169
12121,c234,425
12122,c1,15
12123,c234,375
12124,c1,16
12125,c5,113
12126,c5,31
12127,c1,216
12128,c234,190
12129,c234,477
12130,c5,29
12131,c234,347
12132,c234,91
12133,c234,167
12134,c5,160
12135,c1,175
12136,c5,38
12137,c5,197
12138,c5,56
12139,c1,208
12140,c234,513
12141,c1,297
12142,c1,386
12143,c234,704
12144,c234,152
12145,c5,16
12146,c234,310
12147,c5,86
12148,c1,509
12149,c234,26
12150,c5,1229
12151,c234,185
12152,c234,322
12153,c234,80
12154,c5,174
12155,c5,115
12156,c1,445
12157,c234,10
12158,c1,289
12159,c5,402
12160,c5,224
12161,c5,93
12162,c1,1012
12163,c5,82
12164,c5,63
12165,c234,1033
12166,c1,126
12167,c1,698
12168,c5,56
12169,c234,179
12170,c1,797
12171,c1,401
12172,c5,134
12173,c234,169
12174,c5,12
12175,c1,278
12176,c1,266
12177,c1,349
12178,c5,182
12179,c1,1064
12180,c234,132
12181,c5,280
12182,c234,279
12183,c5,51
12184,c1,281
12185,c234,185
12186,c234,228
12187,c5,66
12188,c5,137
12189,c234,127
12190,c5,644
12191,c234,539
12192,c5,88
12193,c234,81
12194,c5,71
12195,c1,328
12196,c234,886
12197,c1,429
12198,c1,110
12199,c1,122
12200,c234,212
12201,c234,279
12202,c5,89
12203,c5,60
12204,c5,226
12205,c234,686
12206,c1,439
12207,c5,245
12208,c234,197
12209,c5,179
12210,c234,457
12211,c1,402
12212,c234,22
12213,c234,163
12214,c1,455
12215,c1,128
12216,c234,10
12217,c5,180
12218,c234,168
12219,c1,20
12220,c234,168
12221,c5,375
12222,c234,335
12223,c5,120
12224,c5,122
12225,c5,416
12226,c5,154
12227,c5,104
12228,c234,100
12229,c5,371
12230,c1,35
12231,c1,43
12232,c5,246
12233,c5,248
12234,c234,128
12235,c234,382
12236,c1,396
12237,c5,77
12238,c5,351
12239,c5,213
12240,c234,1809
12241,c5,123
12242,c5,65
12243,c5,133
12244,c1,118
12245,c5,119
12246,c5,778
12247,c5,216
12248,c1,91
12249,c234,167
12250,c1,122
12251,c1,2088
12252,c1,675
12253,c234,326
12254,c1,100
12255,c234,631
12256,c1,281
12257,c234,264
12258,c1,19
12259,c1,420
12260,c5,119
12261,c234,51
12262,c1,22
12263,c234,708
12264,c5,375
12265,c1,145
12266,c234,54
12267,c1,41
12268,c234,96
12269,c234,336
12270,c1,124
12271,c1,76
12272,c5,652
12273,c5,174
12274,c234,319
12275,c234,113
12276,c234,324
12277,c1,459
12278,c5,639
12279,c5,251
12280,c1,284
12281,c1,290
12282,c234,1163
12283,c1,67
12284,c5,162
12285,c1,34
12286,c1,236
12287,c234,250
12288,c1,531
12289,c5,93
12290,c1,336
12291,c234,298
12292,c234,207
12293,c1,374
12294,c234,251
12295,c1,330
12296,c234,565
12297,c1,131
12298,c5,126
12299,c5,28
12300,c5,249
12301,c5,157
12302,c234,160
12303,c1,470
12304,c5,32
12305,c234,73
12306,c1,221
12307,c1,81
12308,c5,23
12309,c234,54
12310,c1,1277
12311,c1,28
12312,c234,401
12313,c1,30
12314,c234,289
12315,c234,32
12316,c234,140
12317,c1,19
12318,c5,126
12319,c1,81
12320,c5,32
12321,c1,77
12322,c234,170
12323,c234,278
12324,c234,486
12325,c5,318
12326,c1,99
12327,c234,29
12328,c1,127
12329,c234,215
12330,c5,82
12331,c1,145
12332,c1,252
12333,c5,495
12334,c5,116
12335,c5,121
12336,c5,193
12337,c234,392
12338,c1,50
12339,c5,438
12340,c5,267
12341,c5,539
12342,c1,273
12343,c1,340
12344,c5,108
12345,c5,253
12346,c234,188
12347,c5,138
12348,c5,85
12349,c1,26
12350,c5,897
12351,c5,193
12352,c234,95
12353,c5,622
12354,c5,48
12355,c5,205
12356,c234,48
12357,c5,56
12358,c1,27
12359,c5,160
12360,c1,71
12361,c234,118
12362,c234,612
12363,c1,569
12364,c1,782
12365,c5,24
12366,c1,49
12367,c1,58
12368,c5,46
12369,c234,230
12370,c5,22
12371,c234,19
12372,c234,9
12373,c234,165
12374,c234,216
12375,c5,942
12376,c1,224
12377,c5,46
12378,c5,124
12379,c1,13
12380,c5,206
12381,c234,62
12382,c234,246
12383,c1,279
12384,c5,206
12385,c234,22
12386,c234,197
12387,c1,219
12388,c1,527
12389,c5,24
12390,c5,24
12391,c1,229
12392,c5,91
12393,c234,157
12394,c1,22
12395,c5,30
12396,c5,11
12397,c5,171
12398,c234,153
12399,c5,283
12400,c5,129
12401,c234,56
12402,c5,130
12403,c1,128
12404,c5,68
12405,c5,20
12406,c234,185
12407,c234,101
12408,c234,229
12409,c5,85
12410,c234,41
12411,c234,23
12412,c1,239
12413,c234,186
12414,c5,83
12415,c5,26
12416,c1,418
12417,c5,105
12418,c234,471
12419,c5,62
12420,c5,700
12421,c1,338
12422,c234,251
12423,c1,44
12424,c1,520
12425,c1,738
12426,c234,282
12427,c1,22
12428,c1,42
12429,c5,584
12430,c1,59
12431,c5,50
12432,c1,144
12433,c234,49
12434,c234,496
12435,c5,370
12436,c5,387
12437,c1,111
12438,c5,136
12439,c5,179
12440,c5,499
12441,c234,417
12442,c5,315
12443,c234,372
12444,c5,793
12445,c234,341
12446,c5,198
12447,c1,132
12448,c1,263
12449,c5,249
12450,c234,30
12451,c234,519
12452,c1,39
12453,c5,55
12454,c5,204
12455,c1,169
12456,c234,661
12457,c234,350
12458,c5,1035
12459,c1,454
12460,c1,534
12461,c5,81
12462,c5,368
12463,c234,141
12464,c234,531
12465,c5,152
12466,c5,44
12467,c1,175
12468,c1,137
12469,c5,387
12470,c234,104
12471,c1,124
12472,c234,81
12473,c1,294
12474,c1,90
12475,c1,62
12476,c5,63
12477,c5,228
12478,c1,292
12479,c1,198
12480,c5,32
12481,c5,329
12482,c234,309
12483,c5,62
12484,c1,38
12485,c1,319
12486,c234,25
12487,c5,51
12488,c1,423
12489,c234,83
12490,c1,491
12491,c5,56
12492,c234,154
12493,c5,212
12494,c5,249
12495,c234,113
12496,c5,79
12497,c5,143
12498,c1,282
12499,c5,241
12500,c1,279
12501,c234,80
12502,c1,112
12503,c234,689
12504,c234,372
12505,c1,170
12506,c1,43
12507,c234,85
12508,c5,20
12509,c234,102
12510,c5,65
12511,c234,245
12512,c1,195
12513,c1,53
12514,c234,58
12515,c234,334
12516,c5,53
12517,c1,186
12518,c1,313
12519,c5,93
12520,c1,246
12521,c234,124
12522,c1,163
12523,c5,607
12524,c234,103
12525,c5,41
12526,c5,292
12527,c5,79
12528,c234,392
12529,c1,282
12530,c234,81
12531,c234,353
12532,c5,22
12533,c1,66
12534,c5,15
12535,c234,190
12536,c1,129
12537,c5,332
12538,c1,96
12539,c234,44
12540,c234,39
12541,c234,219
12542,c1,153
12543,c1,8
12544,c234,299
12545,c234,339
12546,c5,216
12547,c1,415
12548,c1,79
12549,c234,155
12550,c5,170
12551,c234,111
12552,c234,112
12553,c1,296
12554,c234,64
12555,c234,128
12556,c1,558
12557,c5,953
12558,c1,162
12559,c234,430
12560,c234,210
12561,c1,303
12562,c234,336
12563,c1,243
12564,c234,548
12565,c234,361
12566,c1,98
12567,c234,21
12568,c1,172
12569,c234,96
12570,c1,296
12571,c234,469
12572,c5,217
12573,c234,596
12574,c5,221
12575,c234,57
12576,c5,386
12577,c1,74
12578,c1,268
12579,c234,60
12580,c5,175
12581,c234,335
12582,c5,258
12583,c234,163
12584,c234,67
12585,c5,66
12586,c1,150
12587,c5,318
12588,c234,261
12589,c1,72
12590,c5,129
12591,c5,255
12592,c1,20
12593,c5,193
12594,c234,421
12595,c234,294
12596,c234,342
12597,c1,111
12598,c234,114
12599,c234,421
12600,c5,163
12601,c5,153
12602,c1,83
12603,c234,119
12604,c1,28
12605,c5,496
12606,c234,96
12607,c234,293
12608,c1,69
12609,c1,391
12610,c234,867
12611,c5,84
12612,c5,251
12613,c5,63
12614,c5,205
12615,c234,10
12616,c5,468
12617,c5,1010
12618,c5,60
12619,c5,150
12620,c234,223
12621,c5,87
12622,c234,294
12623,c5,124
12624,c5,39
12625,c1,55
12626,c1,216
12627,c5,43
12628,c5,147
12629,c1,192
12630,c1,382
12631,c234,133
12632,c1,159
12633,c5,124
12634,c5,137
12635,c234,281
12636,c5,53
12637,c1,19
12638,c5,402
12639,c234,141
12640,c1,153
12641,c234,70
12642,c1,372
12643,c5,407
12644,c5,337
12645,c5,81
12646,c1,541
12647,c5,169
12648,c5,424
12649,c5,124
12650,c234,25
12651,c5,616
12652,c1,454
12653,c5,44
12654,c234,161
12655,c1,411
12656,c1,201
12657,c5,33
12658,c1,236
12659,c234,342
12660,c234,134
12661,c5,284
12662,c1,65
12663,c1,42
12664,c5,40
12665,c1,54
12666,c234,32
12667,c5,113
12668,c234,54
12669,c5,114
12670,c5,172
12671,c234,276
12672,c5,308
12673,c5,970
12674,c5,419
12675,c5,256
12676,c234,210
12677,c5,135
12678,c5,602
12679,c5,74
12680,c5,34
12681,c5,179
12682,c5,171
12683,c5,264
12684,c5,164
12685,c234,226
12686,c5,104
12687,c5,24
12688,c5,637
12689,c5,135
12690,c234,112
12691,c1,179
12692,c1,281
12693,c234,639
12694,c234,69
12695,c1,30
12696,c1,247
12697,c5,109
12698,c234,427
12699,c5,597
12700,c5,128
12701,c1,162
12702,c5,93
12703,c5,76
12704,c1,75
12705,c5,270
12706,c234,132
12707,c1,1165
12708,c234,93
12709,c1,458
12710,c234,511
12711,c5,68
12712,c1,55
12713,c5,46
12714,c5,862
12715,c5,100
12716,c1,60
12717,c5,301
12718,c1,52
12719,c234,24
12720,c234,88
12721,c5,337
12722,c5,411
12723,c234,159
12724,c234,87
12725,c5,18
12726,c234,187
12727,c5,303
12728,c234,161
12729,c5,40
12730,c1,126
12731,c1,30
12732,c5,13
12733,c5,494
12734,c234,401
12735,c1,116
12736,c234,56
12737,c234,270
12738,c234,218
12739,c234,81
12740,c234,431
12741,c234,501
12742,c234,51
12743,c5,618
12744,c5,145
12745,c5,209
12746,c234,178
12747,c5,387
12748,c1,437
12749,c5,371
12750,c5,89
12751,c5,50
12752,c5,52
12753,c5,762
12754,c5,49
12755,c234,520
12756,c1,389
12757,c234,64
12758,c234,1849
12759,c1,96
12760,c1,338
12761,c234,183
12762,c234,82
12763,c1,159
12764,c234,391
12765,c1,94
12766,c5,339
12767,c5,256
12768,c1,174
12769,c1,428
12770,c234,54
12771,c1,746
12772,c234,65
12773,c1,189
12774,c1,158
12775,c1,203
12776,c5,377
12777,c1,418
12778,c5,46
12779,c5,89
12780,c234,213
12781,c5,109
12782,c5,201
12783,c1,352
12784,c5,209
12785,c1,218
12786,c234,196
12787,c1,179
12788,c1,17
12789,c234,98
12790,c1,76
12791,c1,202
12792,c1,73
12793,c1,120
12794,c5,137
12795,c234,382
12796,c5,917
12797,c234,57
12798,c1,81
12799,c234,175
12800,c5,44
12801,c1,22
12802,c1,222
12803,c5,226
12804,c1,153
12805,c5,289
12806,c5,1104
12807,c5,15
12808,c1,128
12809,c1,30
12810,c5,61
12811,c1,178
12812,c5,120
12813,c5,157
12814,c1,261
12815,c234,393
12816,c234,127
12817,c1,218
12818,c1,224
12819,c5,427
12820,c1,186
12821,c234,1678
12822,c1,413
12823,c234,375
12824,c1,260
12825,c5,403
12826,c1,769
12827,c5,153
12828,c5,541
12829,c234,122
12830,c1,345
12831,c234,176
12832,c234,45
12833,c234,57
12834,c234,96
12835,c1,84
12836,c234,260
12837,c5,97
12838,c5,63
12839,c5,166
12840,c5,133
12841,c5,119
12842,c234,143
12843,c1,151
12844,c5,220
12845,c1,106
12846,c5,23
12847,c234,96
12848,c1,968
12849,c5,243
12850,c5,288
12851,c234,175
12852,c1,174
12853,c1,159
12854,c5,1819
12855,c234,726
12856,c5,179
12857,c234,282
12858,c5,210
12859,c1,204
12860,c234,209
12861,c234,608
12862,c234,77
12863,c234,233
12864,c5,367
12865,c5,202
12866,c1,303
12867,c5,118
12868,c234,121
12869,c1,137
12870,c5,242
12871,c5,39
12872,c1,500
12873,c5,110
12874,c234,702
12875,c1,60
12876,c5,324
12877,c234,79
12878,c234,289
12879,c1,30
12880,c234,32
12881,c1,780
12882,c1,220
12883,c234,85
12884,c5,82
12885,c234,670
12886,c5,113
12887,c5,145
12888,c5,318
12889,c1,99
12890,c234,123
12891,c234,91
12892,c234,42
12893,c234,199
12894,c5,286
12895,c234,272
12896,c1,102
12897,c5,178
12898,c1,273
12899,c5,565
12900,c1,476
12901,c5,218
12902,c234,717
12903,c1,107
12904,c5,286
12905,c5,25
12906,c5,159
12907,c234,125
12908,c234,100
12909,c1,336
12910,c5,300
12911,c234,125
12912,c1,374
12913,c1,149
12914,c5,195
12915,c1,263
12916,c5,779
12917,c5,1370
12918,c5,262
12919,c1,244
12920,c5,33
12921,c5,370
12922,c1,681
12923,c1,1680
12924,c234,33
12925,c234,259
12926,c1,340
12927,c5,46
12928,c234,219
12929,c1,291
12930,c1,414
12931,c1,645
12932,c1,258
12933,c234,216
12934,c1,78
12935,c5,118
12936,c234,91
12937,c5,81
12938,c234,170
12939,c1,65
12940,c234,127
12941,c234,63
12942,c234,70
12943,c5,366
12944,c1,527
12945,c234,152
12946,c234,308
12947,c234,297
12948,c5,275
12949,c5,276
12950,c1,359
12951,c234,381
12952,c234,464
12953,c5,55
12954,c1,355
12955,c1,86
12956,c234,167
12957,c5,162
12958,c1,97
12959,c5,185
12960,c1,290
12961,c5,605
12962,c1,111
12963,c5,90
12964,c1,232
12965,c1,471
12966,c234,295
12967,c5,462
12968,c1,290
12969,c234,126
12970,c5,144
12971,c1,440
12972,c1,391
12973,c234,244
12974,c1,46
12975,c1,172
12976,c5,37
12977,c5,330
12978,c234,31
12979,c1,199
12980,c5,63
12981,c234,264
12982,c1,510
12983,c234,462
12984,c5,108
12985,c1,320
12986,c234,77
12987,c5,183
12988,c234,97
12989,c5,158
12990,c1,58
12991,c234,108
12992,c1,354
12993,c1,473
12994,c1,142
12995,c1,220
12996,c5,736
12997,c1,53
12998,c5,156
12999,c5,31
13000,c1,597
13001,c234,154
13002,c1,33
13003,c1,35
13004,c5,77
13005,c1,12
13006,c5,26
13007,c234,260
13008,c5,17
13009,c5,223
13010,c1,52
13011,c234,404
13012,c234,204
13013,c5,1049
13014,c234,262
13015,c234,51
13016,c1,178
13017,c234,360
13018,c5,178
13019,c5,189
13020,c1,293
13021,c234,294
13022,c1,587
13023,c5,829
13024,c1,116
13025,c1,188
13026,c5,137
13027,c234,142
13028,c1,58
13029,c1,24
13030,c5,233
13031,c5,449
13032,c234,670
13033,c234,47
13034,c234,82
13035,c5,254
13036,c234,356
13037,c5,253
13038,c5,8
13039,c5,326
13040,c5,232
13041,c5,386
13042,c234,443
13043,c1,40
13044,c234,49
13045,c234,324
13046,c5,42
13047,c5,115
13048,c234,192
13049,c5,133
13050,c1,126
13051,c5,45
13052,c234,133
13053,c5,106
