row_id,clarity,n_tokens
11052,c5,245
11053,c5,679
11054,c1,213
11055,c5,36
11056,c1,406
11057,c5,334
11058,c1,323
11059,c234,1953
11060,c1,259
11061,c5,35
11062,c5,415
11063,c5,591
11064,c234,373
11065,c5,208
11066,c234,181
11067,c234,232
11068,c5,120
11069,c5,187
11070,c5,643
11071,c5,48
11072,c234,740
11073,c5,697
11074,c234,552
11075,c5,135
11076,c1,1482
11077,c1,461
11078,c1,428
11079,c1,102
11080,c5,311
11081,c5,236
11082,c234,860
11083,c1,684
11084,c5,141
11085,c1,672
11086,c234,891
11087,c5,436
11088,c234,1701
11089,c5,97
11090,c1,197
11091,c1,604
11092,c5,968
11093,c1,173
11094,c1,413
11095,c1,1244
11096,c1,124
11097,c1,411
11098,c5,425
11099,c1,433
11100,c234,355
11101,c1,6
11102,c5,101
11103,c234,161
11104,c5,439
11105,c5,56
11106,c1,137
11107,c5,290
11108,c5,277
11109,c1,242
11110,c5,151
11111,c5,44
11112,c234,257
11113,c234,105
11114,c1,547
11115,c1,89
11116,c234,376
11117,c5,75
11118,c234,206
11119,c1,16
11120,c5,546
11121,c234,656
11122,c234,641
11123,c1,202
11124,c1,144
11125,c234,51
11126,c234,738
11127,c1,559
11128,c234,1622
11129,c5,239
11130,c1,124
11131,c5,276
11132,c1,139
11133,c5,676
11134,c5,206
11135,c1,829
11136,c1,38
11137,c1,809
11138,c1,250
11139,c5,73
11140,c234,130
11141,c1,181
11142,c1,3028
11143,c1,234
11144,c234,482
11145,c5,398
11146,c1,255
11147,c5,52
11148,c234,134
11149,c234,548
11150,c5,802
11151,c1,1198
11152,c5,265
11153,c1,460
11154,c1,323
11155,c1,63
11156,c5,346
11157,c5,182
11158,c5,410
11159,c1,745
11160,c234,434
11161,c1,1295
11162,c234,1249
11163,c5,258
11164,c5,132
11165,c234,309
11166,c5,1183
11167,c1,415
11168,c1,709
11169,c1,311
11170,c5,12
11171,c5,61
11172,c234,170
11173,c234,379
11174,c5,612
11175,c1,71
11176,c1,1949
11177,c5,152
11178,c5,758
11179,c5,107
11180,c234,299
11181,c1,56
11182,c5,64
11183,c234,743
11184,c1,272
11185,c234,263
11186,c1,622
11187,c1,95
11188,c5,261
11189,c234,890
11190,c1,250
11191,c234,748
11192,c5,395
11193,c1,183
11194,c1,424
11195,c1,628
11196,c234,925
11197,c1,83
11198,c5,556
11199,c1,632
11200,c234,598
11201,c5,557
11202,c1,578
11203,c5,277
11204,c234,557
11205,c5,124
11206,c1,974
11207,c1,844
11208,c5,38
11209,c234,583
11210,c234,139
11211,c1,2671
11212,c1,1701
11213,c234,330
11214,c234,1154
11215,c234,129
11216,c234,93
11217,c1,349
11218,c5,140
11219,c234,231
11220,c234,385
11221,c234,122
11222,c5,217
11223,c5,477
11224,c1,719
11225,c234,436
11226,c1,799
11227,c1,254
11228,c234,191
11229,c1,466
11230,c1,202
11231,c234,1970
11232,c5,169
11233,c5,235
11234,c234,392
11235,c234,259
11236,c1,349
11237,c5,135
11238,c1,134
11239,c5,591
11240,c1,293
11241,c1,142
11242,c5,97
11243,c234,53
11244,c234,189
11245,c5,565
11246,c5,630
11247,c1,502
11248,c5,634
11249,c1,317
11250,c1,286
11251,c5,241
11252,c234,172
11253,c1,441
11254,c1,304
11255,c1,107
11256,c1,577
11257,c5,211
11258,c1,1084
11259,c5,34
11260,c5,519
11261,c1,183
11262,c1,58
11263,c5,410
11264,c234,103
11265,c1,126
11266,c1,400
11267,c1,192
11268,c1,325
11269,c234,525
11270,c234,225
11271,c234,1154
11272,c234,114
11273,c234,498
11274,c5,1127
11275,c234,1333
11276,c234,51
11277,c5,187
11278,c5,215
11279,c5,74
11280,c1,426
11281,c5,561
11282,c234,31
11283,c234,625
11284,c5,328
11285,c1,219
11286,c5,28
11287,c5,34
11288,c5,50
11289,c234,175
11290,c5,227
11291,c1,385
11292,c5,640
11293,c5,165
11294,c1,1507
11295,c1,622
11296,c1,415
11297,c5,370
11298,c1,241
11299,c234,2076
11300,c234,620
11301,c1,40
11302,c5,564
11303,c5,122
11304,c1,104
11305,c1,305
11306,c1,406
11307,c234,285
11308,c234,115
11309,c5,503
11310,c234,118
11311,c234,554
11312,c234,436
11313,c1,129
11314,c1,889
11315,c5,917
11316,c234,718
11317,c5,234
11318,c234,134
11319,c234,78
11320,c234,1820
11321,c5,760
11322,c234,311
11323,c234,57
11324,c5,1085
11325,c5,431
11326,c234,202
11327,c5,58
11328,c234,401
11329,c5,308
11330,c1,105
11331,c234,45
11332,c234,795
11333,c5,607
11334,c1,392
11335,c234,1245
11336,c234,422
11337,c5,223
11338,c5,475
11339,c234,1137
11340,c1,8
11341,c1,936
11342,c234,379
11343,c234,440
11344,c5,215
11345,c234,576
11346,c5,101
11347,c1,759
11348,c5,91
11349,c234,228
11350,c5,146
11351,c234,161
11352,c5,167
11353,c1,320
11354,c5,289
11355,c5,132
11356,c5,2152
11357,c234,710
11358,c1,140
11359,c234,120
11360,c234,81
11361,c234,564
11362,c234,164
11363,c5,419
11364,c1,75
11365,c5,152
11366,c1,358
11367,c5,123
11368,c1,372
11369,c1,50
11370,c234,531
11371,c1,231
11372,c5,49
11373,c1,635
11374,c1,22
11375,c5,164
11376,c1,2565
11377,c1,290
11378,c1,177
11379,c234,171
11380,c1,445
11381,c1,290
11382,c1,115
11383,c234,250
11384,c1,1111
11385,c1,127
11386,c1,1273
11387,c234,40
11388,c1,1809
11389,c234,278
11390,c1,253
11391,c5,99
11392,c1,1300
11393,c234,913
11394,c234,599
11395,c234,1078
11396,c5,145
11397,c234,538
11398,c234,446
11399,c1,622
11400,c1,661
11401,c234,183
11402,c5,473
11403,c1,217
11404,c1,132
11405,c5,80
11406,c1,464
11407,c5,70
11408,c234,409
11409,c234,367
11410,c1,131
11411,c234,487
11412,c234,938
11413,c1,950
11414,c234,14
11415,c5,923
11416,c1,329
11417,c1,57
11418,c1,400
11419,c5,157
11420,c1,1245
11421,c1,415
11422,c234,104
11423,c5,645
11424,c1,247
11425,c5,207
11426,c1,127
11427,c5,102
11428,c234,73
11429,c234,384
11430,c5,224
11431,c5,71
11432,c234,532
11433,c234,290
11434,c5,220
11435,c5,40
11436,c234,203
11437,c234,1865
11438,c1,354
11439,c5,132
11440,c234,1147
11441,c1,747
11442,c1,742
11443,c1,739
11444,c5,426
11445,c234,323
11446,c1,320
11447,c1,473
11448,c5,141
11449,c5,68
11450,c5,760
11451,c5,1269
11452,c5,372
11453,c5,129
11454,c1,169
11455,c234,73
11456,c5,251
11457,c1,234
11458,c234,489
11459,c1,255
11460,c1,49
11461,c1,34
11462,c5,68
11463,c234,272
11464,c234,179
11465,c234,359
11466,c5,260
11467,c234,182
11468,c1,610
11469,c234,116
11470,c5,94
11471,c234,432
11472,c234,64
11473,c5,58
11474,c234,346
11475,c1,1233
11476,c1,392
11477,c234,419
11478,c1,109
11479,c234,151
11480,c1,1198
11481,c5,16
11482,c234,649
11483,c234,290
11484,c5,59
11485,c234,242
11486,c1,189
11487,c5,196
11488,c5,284
11489,c234,157
11490,c1,448
11491,c234,566
11492,c234,603
11493,c234,10
11494,c1,1103
11495,c5,273
11496,c234,66
11497,c1,633
11498,c234,594
11499,c5,338
11500,c234,606
11501,c1,512
11502,c1,518
11503,c5,237
11504,c234,423
11505,c234,651
11506,c5,181
11507,c1,564
11508,c234,176
11509,c1,144
11510,c5,642
11511,c234,709
11512,c1,487
11513,c234,210
11514,c1,330
11515,c234,751
11516,c5,244
11517,c1,615
11518,c5,359
11519,c1,461
11520,c234,454
11521,c234,182
11522,c5,47
11523,c1,177
11524,c5,202
11525,c5,346
11526,c1,489
11527,c1,32
11528,c234,233
11529,c1,259
11530,c1,404
11531,c5,19
11532,c234,155
11533,c1,184
11534,c5,142
11535,c234,375
11536,c5,261
11537,c5,153
11538,c5,87
11539,c1,289
11540,c234,151
11541,c234,78
11542,c234,140
11543,c5,232
11544,c234,238
11545,c5,730
11546,c234,411
11547,c5,631
11548,c1,94
11549,c5,143
11550,c5,818
11551,c234,416
11552,c1,9
11553,c234,447
11554,c234,485
11555,c5,99
11556,c1,463
11557,c234,199
11558,c5,125
11559,c5,105
11560,c1,119
11561,c1,55
11562,c1,234
11563,c1,163
11564,c234,258
11565,c1,314
11566,c234,168
11567,c1,290
11568,c234,863
11569,c234,134
11570,c234,114
11571,c5,673
11572,c5,148
11573,c1,28
11574,c5,194
11575,c1,343
11576,c1,1726
11577,c5,39
11578,c234,722
11579,c1,134
11580,c5,166
11581,c234,493
11582,c234,36
11583,c5,174
11584,c5,51
11585,c1,141
11586,c234,803
11587,c234,12
11588,c1,435
11589,c1,1551
11590,c5,29
11591,c1,200
11592,c1,127
11593,c5,61
11594,c5,468
11595,c234,4263
11596,c1,175
11597,c5,492
11598,c234,998
11599,c1,664
11600,c1,282
11601,c234,218
11602,c1,319
11603,c5,196
11604,c1,424
11605,c5,91
11606,c5,798
11607,c234,761
11608,c1,84
11609,c1,286
11610,c1,606
11611,c234,900
11612,c1,144
11613,c1,49
11614,c1,397
11615,c234,65
11616,c5,352
11617,c1,491
11618,c234,1041
11619,c5,54
11620,c5,435
11621,c234,179
11622,c1,713
11623,c234,111
11624,c234,259
11625,c1,1784
11626,c5,65
11627,c5,485
11628,c5,251
11629,c1,820
11630,c1,45
11631,c5,281
11632,c5,269
11633,c1,116
11634,c5,156
11635,c1,35
11636,c5,100
11637,c234,421
11638,c1,668
11639,c5,1345
11640,c234,922
11641,c5,277
11642,c234,702
11643,c1,629
11644,c1,108
11645,c1,353
11646,c5,412
11647,c1,169
11648,c5,441
11649,c5,273
11650,c234,350
11651,c1,332
11652,c5,463
11653,c5,465
11654,c5,302
11655,c5,382
11656,c5,141
11657,c1,622
11658,c1,803
11659,c234,881
11660,c234,239
11661,c234,331
11662,c1,672
11663,c234,213
11664,c234,280
11665,c234,297
11666,c5,694
11667,c1,346
11668,c1,635
11669,c1,476
11670,c5,68
11671,c234,155
11672,c1,106
11673,c234,141
11674,c234,551
11675,c234,356
11676,c5,203
11677,c234,1224
11678,c5,85
11679,c1,398
11680,c1,528
11681,c234,230
11682,c234,196
11683,c5,556
11684,c5,177
11685,c234,174
11686,c5,1096
11687,c234,150
11688,c234,159
11689,c1,337
11690,c234,338
11691,c5,450
11692,c1,371
11693,c234,488
11694,c234,952
11695,c234,271
11696,c234,389
11697,c1,2522
11698,c234,421
11699,c234,809
11700,c234,263
11701,c234,1176
11702,c234,762
11703,c234,187
11704,c5,173
11705,c234,710
11706,c1,366
11707,c5,3189
11708,c1,290
11709,c1,162
11710,c5,36
11711,c5,141
11712,c5,99
11713,c5,322
11714,c234,638
11715,c234,98
11716,c5,662
11717,c5,132
11718,c5,132
11719,c1,606
11720,c1,144
11721,c5,133
11722,c5,245
11723,c234,642
11724,c5,1099
11725,c234,278
11726,c1,764
11727,c234,170
11728,c234,206
11729,c234,191
11730,c234,832
11731,c234,45
11732,c5,61
11733,c5,622
11734,c234,204
11735,c5,195
11736,c234,556
11737,c5,719
11738,c234,226
11739,c1,90
11740,c5,241
11741,c234,237
11742,c234,699
11743,c5,286
11744,c234,366
11745,c234,268
11746,c1,178
11747,c234,861
11748,c5,407
11749,c1,634
11750,c1,166
11751,c5,264
11752,c1,95
11753,c1,1001
11754,c5,346
11755,c5,33
11756,c5,580
11757,c1,294
11758,c234,120
11759,c234,133
11760,c234,594
11761,c5,350
11762,c5,157
11763,c1,278
11764,c5,157
11765,c5,107
11766,c1,392
11767,c1,150
11768,c1,399
11769,c5,812
11770,c5,60
11771,c1,226
11772,c234,47
11773,c1,63
11774,c5,75
11775,c234,94
11776,c1,306
11777,c5,343
11778,c1,442
11779,c5,275
11780,c1,281
11781,c5,286
11782,c5,53
11783,c1,126
11784,c5,198
11785,c234,244
11786,c5,33
11787,c1,53
11788,c234,238
11789,c1,123
11790,c234,710
11791,c5,280
11792,c1,539
11793,c5,1006
11794,c1,165
11795,c234,639
11796,c5,83
11797,c5,114
11798,c234,555
11799,c5,47
11800,c234,1445
11801,c234,197
11802,c5,234
11803,c234,80
11804,c234,183
11805,c1,1190
11806,c234,1869
11807,c5,154
11808,c5,226
11809,c1,413
11810,c1,102
11811,c234,1038
11812,c234,964
11813,c1,435
11814,c5,154
11815,c5,216
11816,c5,471
11817,c1,148
11818,c5,322
11819,c1,429
11820,c5,520
11821,c234,222
11822,c1,726
11823,c5,97
11824,c5,791
11825,c1,1833
11826,c5,80
11827,c1,191
11828,c234,142
11829,c5,721
11830,c5,25
11831,c1,136
11832,c1,189
11833,c1,318
11834,c1,172
11835,c5,352
11836,c5,199
11837,c234,61
11838,c1,72
11839,c1,189
11840,c1,31
11841,c1,250
11842,c234,256
11843,c1,65
11844,c234,374
11845,c1,307
11846,c1,484
11847,c5,18
11848,c234,202
11849,c234,311
11850,c1,116
11851,c1,358
11852,c1,286
11853,c5,828
11854,c5,2460
11855,c5,317
11856,c1,471
11857,c5,411
11858,c5,183
11859,c1,53
11860,c234,193
11861,c1,454
11862,c234,261
11863,c1,57
11864,c234,472
11865,c5,279
11866,c234,281
11867,c1,35
11868,c5,168
11869,c234,70
11870,c1,226
11871,c234,72
11872,c1,394
11873,c234,274
11874,c1,101
11875,c234,414
11876,c5,247
11877,c5,14
11878,c1,96
11879,c234,102
11880,c5,88
11881,c234,11
11882,c234,45
11883,c234,298
11884,c5,113
11885,c234,36
11886,c234,177
11887,c1,842
11888,c234,204
11889,c234,1159
11890,c234,143
11891,c234,263
11892,c234,1463
11893,c1,1900
11894,c234,345
11895,c5,846
11896,c1,570
11897,c1,622
11898,c5,554
11899,c1,282
11900,c234,425
11901,c234,1097
11902,c1,163
11903,c1,252
11904,c1,107
11905,c234,285
11906,c1,461
11907,c1,583
11908,c234,325
11909,c234,144
11910,c5,666
11911,c234,174
11912,c5,67
11913,c5,503
11914,c1,171
11915,c5,191
11916,c5,508
11917,c1,172
11918,c5,371
11919,c5,511
11920,c1,1575
11921,c1,61
11922,c234,150
11923,c5,340
11924,c234,360
11925,c1,485
11926,c234,279
11927,c1,159
11928,c234,253
11929,c5,564
11930,c1,271
11931,c5,956
11932,c5,271
11933,c5,345
11934,c234,478
11935,c5,2223
11936,c1,83
11937,c5,827
11938,c1,593
11939,c5,59
11940,c234,30
11941,c5,855
11942,c1,415
11943,c234,439
11944,c5,120
11945,c1,361
11946,c5,240
11947,c5,1049
11948,c1,718
11949,c234,143
11950,c234,491
11951,c5,542
11952,c234,261
11953,c234,254
11954,c5,71
11955,c1,686
11956,c1,260
11957,c234,444
11958,c1,40
11959,c5,56
11960,c1,576
11961,c1,425
11962,c5,620
11963,c1,278
11964,c1,276
11965,c234,182
11966,c5,108
11967,c1,293
11968,c5,174
11969,c5,407
11970,c234,679
11971,c5,369
11972,c1,189
11973,c1,628
11974,c5,403
11975,c234,82
11976,c1,267
11977,c234,577
11978,c5,141
11979,c234,94
11980,c234,348
11981,c5,337
11982,c1,83
11983,c1,764
11984,c234,1002
11985,c234,386
11986,c1,673
11987,c5,142
11988,c5,703
11989,c1,219
11990,c5,797
11991,c5,385
11992,c234,2555
11993,c5,231
11994,c234,429
11995,c234,96
11996,c234,180
11997,c5,471
11998,c5,56
11999,c234,788
12000,c1,286
12001,c5,391
12002,c5,179
12003,c234,140
12004,c234,57
12005,c5,1248
12006,c5,50
12007,c5,165
12008,c5,336
12009,c5,93
12010,c234,613
12011,c5,70
12012,c1,72
12013,c5,491
12014,c5,326
12015,c1,1546
12016,c234,247
12017,c1,515
12018,c234,85
12019,c1,14
12020,c1,510
12021,c234,188
12022,c1,90
12023,c234,1330
12024,c1,86
12025,c234,165
12026,c1,200
12027,c5,61
12028,c234,291
12029,c234,363
12030,c5,792
12031,c234,178
12032,c5,342
12033,c5,105
12034,c234,175
12035,c1,265
12036,c234,164
12037,c1,829
12038,c5,400
12039,c234,207
12040,c234,346
12041,c1,195
12042,c234,255
12043,c234,409
12044,c5,291
12045,c1,132
12046,c5,74
12047,c5,313
12048,c234,838
12049,c234,100
12050,c234,57
12051,c1,134
12052,c5,363
12053,c5,90
12054,c5,1140
12055,c234,71
12056,c1,904
12057,c5,112
12058,c234,45
12059,c5,719
12060,c1,93
12061,c234,1737
12062,c234,350
12063,c234,425
12064,c5,109
12065,c234,168
12066,c234,660
12067,c5,178
12068,c234,398
12069,c234,445
12070,c234,79
12071,c5,41
12072,c234,60
12073,c5,108
12074,c1,217
12075,c1,376
12076,c234,125
12077,c5,751
12078,c1,714
12079,c234,444
12080,c5,94
12081,c1,653
12082,c234,408
12083,c5,194
12084,c234,235
12085,c234,34
12086,c5,109
12087,c5,396
12088,c234,287
12089,c1,777
12090,c5,332
12091,c1,580
12092,c234,180
12093,c1,352
12094,c234,356
12095,c234,171
12096,c5,381
12097,c234,132
12098,c234,918
12099,c5,117
12100,c5,1144
12101,c5,175
12102,c1,219
12103,c1,389
12104,c1,625
12105,c1,693
12106,c234,455
12107,c1,619
12108,c5,139
12109,c234,318
12110,c234,99
12111,c1,277
12112,c234,243
12113,c234,284
12114,c234,409
12115,c1,726
12116,c5,591
12117,c1,128
12118,c234,230
12119,c234,193
12120,c5,244
12121,c234,648
12122,c1,14
12123,c234,546
12124,c1,22
12125,c5,163
12126,c5,29
12127,c1,294
12128,c234,287
12129,c234,584
12130,c5,48
12131,c234,491
12132,c234,119
12133,c234,249
12134,c5,250
12135,c1,291
12136,c5,56
12137,c5,248
12138,c5,70
12139,c1,261
12140,c234,754
12141,c1,458
12142,c1,549
12143,c234,1128
12144,c234,221
12145,c5,25
12146,c234,491
12147,c5,139
12148,c1,759
12149,c234,35
12150,c5,1511
12151,c234,225
12152,c234,559
12153,c234,126
12154,c5,269
12155,c5,157
12156,c1,696
12157,c234,9
12158,c1,384
12159,c5,584
12160,c5,365
12161,c5,134
12162,c1,1712
12163,c5,135
12164,c5,87
12165,c234,1573
12166,c1,150
12167,c1,923
12168,c5,71
12169,c234,233
12170,c1,1288
12171,c1,622
12172,c5,217
12173,c234,277
12174,c5,20
12175,c1,425
12176,c1,389
12177,c1,521
12178,c5,250
12179,c1,1749
12180,c234,199
12181,c5,489
12182,c234,362
12183,c5,78
12184,c1,478
12185,c234,268
12186,c234,363
12187,c5,106
12188,c5,184
12189,c234,216
12190,c5,1022
12191,c234,762
12192,c5,143
12193,c234,132
12194,c5,100
12195,c1,497
12196,c234,1543
12197,c1,627
12198,c1,161
12199,c1,173
12200,c234,339
12201,c234,421
12202,c5,133
12203,c5,116
12204,c5,306
12205,c234,1138
12206,c1,673
12207,c5,379
12208,c234,264
12209,c5,254
12210,c234,695
12211,c1,598
12212,c234,34
12213,c234,231
12214,c1,651
12215,c1,176
12216,c234,12
12217,c5,265
12218,c234,255
12219,c1,28
12220,c234,245
12221,c5,553
12222,c234,506
12223,c5,186
12224,c5,163
12225,c5,644
12226,c5,200
12227,c5,177
12228,c234,144
12229,c5,565
12230,c1,49
12231,c1,56
12232,c5,402
12233,c5,376
12234,c234,174
12235,c234,631
12236,c1,646
12237,c5,100
12238,c5,521
12239,c5,284
12240,c234,2753
12241,c5,165
12242,c5,86
12243,c5,228
12244,c1,186
12245,c5,201
12246,c5,1195
12247,c5,335
12248,c1,159
12249,c234,278
12250,c1,210
12251,c1,3445
12252,c1,972
12253,c234,502
12254,c1,144
12255,c234,1033
12256,c1,452
12257,c234,420
12258,c1,27
12259,c1,594
12260,c5,172
12261,c234,73
12262,c1,25
12263,c234,1115
12264,c5,584
12265,c1,222
12266,c234,80
12267,c1,54
12268,c234,149
12269,c234,537
12270,c1,138
12271,c1,114
12272,c5,1002
12273,c5,216
12274,c234,489
12275,c234,142
12276,c234,488
12277,c1,646
12278,c5,1072
12279,c5,363
12280,c1,424
12281,c1,428
12282,c234,1796
12283,c1,102
12284,c5,258
12285,c1,59
12286,c1,374
12287,c234,395
12288,c1,829
12289,c5,152
12290,c1,505
12291,c234,436
12292,c234,411
12293,c1,576
12294,c234,330
12295,c1,461
12296,c234,953
12297,c1,184
12298,c5,183
12299,c5,52
12300,c5,403
12301,c5,234
12302,c234,272
12303,c1,709
12304,c5,48
12305,c234,113
12306,c1,301
12307,c1,132
12308,c5,35
12309,c234,82
12310,c1,2265
12311,c1,38
12312,c234,622
12313,c1,42
12314,c234,441
12315,c234,41
12316,c234,228
12317,c1,28
12318,c5,163
12319,c1,132
12320,c5,41
12321,c1,103
12322,c234,266
12323,c234,471
12324,c234,730
12325,c5,434
12326,c1,127
12327,c234,38
12328,c1,173
12329,c234,313
12330,c5,119
12331,c1,233
12332,c1,336
12333,c5,776
12334,c5,170
12335,c5,183
12336,c5,249
12337,c234,387
12338,c1,76
12339,c5,685
12340,c5,397
12341,c5,850
12342,c1,405
12343,c1,522
12344,c5,163
12345,c5,422
12346,c234,271
12347,c5,211
12348,c5,98
12349,c1,37
12350,c5,1366
12351,c5,254
12352,c234,143
12353,c5,948
12354,c5,54
12355,c5,305
12356,c234,72
12357,c5,83
12358,c1,54
12359,c5,229
12360,c1,109
12361,c234,185
12362,c234,723
12363,c1,882
12364,c1,1269
12365,c5,38
12366,c1,76
12367,c1,68
12368,c5,74
12369,c234,344
12370,c5,36
12371,c234,25
12372,c234,13
12373,c234,232
12374,c234,350
12375,c5,1393
12376,c1,353
12377,c5,60
12378,c5,183
12379,c1,12
12380,c5,317
12381,c234,88
12382,c234,380
12383,c1,416
12384,c5,333
12385,c234,35
12386,c234,301
12387,c1,295
12388,c1,721
12389,c5,37
12390,c5,31
12391,c1,292
12392,c5,132
12393,c234,251
12394,c1,34
12395,c5,35
12396,c5,12
12397,c5,217
12398,c234,239
12399,c5,421
12400,c5,180
12401,c234,103
12402,c5,178
12403,c1,172
12404,c5,93
12405,c5,37
12406,c234,269
12407,c234,153
12408,c234,340
12409,c5,138
12410,c234,57
12411,c234,35
12412,c1,416
12413,c234,240
12414,c5,104
12415,c5,35
12416,c1,658
12417,c5,148
12418,c234,707
12419,c5,105
12420,c5,1010
12421,c1,482
12422,c234,409
12423,c1,71
12424,c1,875
12425,c1,1137
12426,c234,415
12427,c1,26
12428,c1,74
12429,c5,922
12430,c1,99
12431,c5,81
12432,c1,193
12433,c234,76
12434,c234,712
12435,c5,588
12436,c5,584
12437,c1,166
12438,c5,213
12439,c5,309
12440,c5,811
12441,c234,674
12442,c5,445
12443,c234,550
12444,c5,1103
12445,c234,516
12446,c5,294
12447,c1,201
12448,c1,410
12449,c5,432
12450,c234,49
12451,c234,755
12452,c1,74
12453,c5,73
12454,c5,287
12455,c1,258
12456,c234,994
12457,c234,487
12458,c5,1645
12459,c1,768
12460,c1,753
12461,c5,132
12462,c5,586
12463,c234,194
12464,c234,829
12465,c5,226
12466,c5,61
12467,c1,266
12468,c1,193
12469,c5,638
12470,c234,138
12471,c1,177
12472,c234,129
12473,c1,322
12474,c1,140
12475,c1,83
12476,c5,83
12477,c5,379
12478,c1,455
12479,c1,333
12480,c5,41
12481,c5,496
12482,c234,455
12483,c5,90
12484,c1,52
12485,c1,498
12486,c234,42
12487,c5,73
12488,c1,625
12489,c234,132
12490,c1,763
12491,c5,99
12492,c234,212
12493,c5,341
12494,c5,393
12495,c234,196
12496,c5,125
12497,c5,227
12498,c1,415
12499,c5,346
12500,c1,416
12501,c234,147
12502,c1,206
12503,c234,1072
12504,c234,561
12505,c1,259
12506,c1,55
12507,c234,131
12508,c5,25
12509,c234,126
12510,c5,101
12511,c234,362
12512,c1,300
12513,c1,79
12514,c234,93
12515,c234,546
12516,c5,80
12517,c1,324
12518,c1,506
12519,c5,125
12520,c1,352
12521,c234,156
12522,c1,270
12523,c5,949
12524,c234,135
12525,c5,59
12526,c5,414
12527,c5,125
12528,c234,582
12529,c1,415
12530,c234,132
12531,c234,537
12532,c5,32
12533,c1,95
12534,c5,19
12535,c234,254
12536,c1,178
12537,c5,451
12538,c1,142
12539,c234,52
12540,c234,70
12541,c234,331
12542,c1,237
12543,c1,10
12544,c234,457
12545,c234,514
12546,c5,336
12547,c1,643
12548,c1,121
12549,c234,234
12550,c5,230
12551,c234,199
12552,c234,171
12553,c1,462
12554,c234,76
12555,c234,194
12556,c1,859
12557,c5,1491
12558,c1,250
12559,c234,659
12560,c234,325
12561,c1,465
12562,c234,503
12563,c1,355
12564,c234,909
12565,c234,553
12566,c1,168
12567,c234,30
12568,c1,255
12569,c234,160
12570,c1,494
12571,c234,771
12572,c5,333
12573,c234,885
12574,c5,359
12575,c234,81
12576,c5,595
12577,c1,119
12578,c1,391
12579,c234,95
12580,c5,255
12581,c234,482
12582,c5,383
12583,c234,229
12584,c234,104
12585,c5,105
12586,c1,230
12587,c5,520
12588,c234,435
12589,c1,128
12590,c5,169
12591,c5,383
12592,c1,30
12593,c5,284
12594,c234,631
12595,c234,406
12596,c234,495
12597,c1,153
12598,c234,187
12599,c234,605
12600,c5,245
12601,c5,227
12602,c1,142
12603,c234,204
12604,c1,33
12605,c5,661
12606,c234,123
12607,c234,497
12608,c1,79
12609,c1,611
12610,c234,1332
12611,c5,126
12612,c5,393
12613,c5,88
12614,c5,232
12615,c234,13
12616,c5,670
12617,c5,1615
12618,c5,75
12619,c5,246
12620,c234,321
12621,c5,163
12622,c234,455
12623,c5,163
12624,c5,74
12625,c1,81
12626,c1,369
12627,c5,73
12628,c5,238
12629,c1,284
12630,c1,474
12631,c234,177
12632,c1,228
12633,c5,179
12634,c5,214
12635,c234,436
12636,c5,73
12637,c1,19
12638,c5,541
12639,c234,233
12640,c1,220
12641,c234,111
12642,c1,565
12643,c5,610
12644,c5,543
12645,c5,132
12646,c1,858
12647,c5,238
12648,c5,621
12649,c5,167
12650,c234,37
12651,c5,905
12652,c1,669
12653,c5,60
12654,c234,266
12655,c1,677
12656,c1,324
12657,c5,61
12658,c1,358
12659,c234,512
12660,c234,207
12661,c5,444
12662,c1,95
12663,c1,64
12664,c5,54
12665,c1,82
12666,c234,41
12667,c5,176
12668,c234,70
12669,c5,171
12670,c5,284
12671,c234,371
12672,c5,468
12673,c5,1474
12674,c5,684
12675,c5,369
12676,c234,245
12677,c5,210
12678,c5,890
12679,c5,129
12680,c5,53
12681,c5,263
12682,c5,266
12683,c5,444
12684,c5,266
12685,c234,336
12686,c5,145
12687,c5,36
12688,c5,1028
12689,c5,191
12690,c234,168
12691,c1,263
12692,c1,416
12693,c234,1063
12694,c234,102
12695,c1,38
12696,c1,345
12697,c5,140
12698,c234,653
12699,c5,975
12700,c5,190
12701,c1,208
12702,c5,138
12703,c5,120
12704,c1,116
12705,c5,437
12706,c234,197
12707,c1,1829
12708,c234,123
12709,c1,656
12710,c234,738
12711,c5,120
12712,c1,84
12713,c5,76
12714,c5,1309
12715,c5,144
12716,c1,95
12717,c5,475
12718,c1,83
12719,c234,31
12720,c234,147
12721,c5,475
12722,c5,596
12723,c234,248
12724,c234,114
12725,c5,24
12726,c234,273
12727,c5,460
12728,c234,243
12729,c5,67
12730,c1,173
12731,c1,42
12732,c5,16
12733,c5,706
12734,c234,622
12735,c1,177
12736,c234,102
12737,c234,402
12738,c234,336
12739,c234,132
12740,c234,663
12741,c234,776
12742,c234,75
12743,c5,1008
12744,c5,231
12745,c5,327
12746,c234,268
12747,c5,573
12748,c1,642
12749,c5,591
12750,c5,124
12751,c5,80
12752,c5,70
12753,c5,1173
12754,c5,66
12755,c234,763
12756,c1,583
12757,c234,103
12758,c234,2687
12759,c1,144
12760,c1,534
12761,c234,277
12762,c234,119
12763,c1,212
12764,c234,611
12765,c1,142
12766,c5,530
12767,c5,353
12768,c1,250
12769,c1,628
12770,c234,97
12771,c1,1181
12772,c234,99
12773,c1,282
12774,c1,219
12775,c1,302
12776,c5,602
12777,c1,634
12778,c5,60
12779,c5,139
12780,c234,276
12781,c5,157
12782,c5,299
12783,c1,499
12784,c5,315
12785,c1,334
